book_name,status,is_ebook
Organizational Behavior: Managing People and Organizations,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Evaluation: A systematic approach,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mechanics of Materials,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"The Visible Self Global Perspectives on Dress, Culture and Society",Completed - 04 Dis: Need proof of purchase from student,False
Foundations for Population Health in Community/Public Health Nursing,Completed - 00 Order Fullfilled,False
"The Visible Self Global Perspectives on Dress, Culture and Society",Completed - 04 Dis: Need proof of purchase from student,False
"The Visible Self Global Perspectives on Dress, Culture and Society",Completed - 04 Dis: Need proof of purchase from student,False
Foundations for Population Health in Community/Public Health Nursing,Completed - 00 Order Fullfilled,False
Design Basics,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Introduction to Epidemiology,Completed - 00 Order Fullfilled,False
Visualization and Engineering Design Graphics With Augmented Reality,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
KINESIOLOGY,Completed - 04 Dis: Need proof of purchase from student,False
Macroeconomics,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
"World Politics Interests, Interactions, Institutions",Completed - 04 Dis: Need proof of purchase from student,False
INTRO TO ALGORITHMS,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Postmodernism: A Very Short Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Lewis's Medical-Surgical Nursing: Assessment and Management of Clinical Problems, Single Volume 11th Edition",Completed - 04 Dis: Need proof of purchase from student,False
Loose Leaf for Sociology: A Brief Introduction,Completed - 04 Dis: Need proof of purchase from student,False
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
PRINCIPLES OF MICROECONOMICS-ACCESS,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 04 Dis: Need proof of purchase from student,False
"Fundamentals of Computer Graphics, Fourth Edition",Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
You Majored in What? : Designing Your Path from Chaos to Career : Revised & Updated (RED),Completed - 04 Dis: Need proof of purchase from student,False
Spectacular Things Happen Along the Way,Completed - 04 Dis: Need proof of purchase from student,False
KINESIOLOGY,Completed - 00 Order Fullfilled,False
Fundamentals of Production Planning and Control,Completed - 04 Dis: Need proof of purchase from student,False
"Persuasion: Integrating Theory, Research, and Practice 4/e",Completed - 04 Dis: Need proof of purchase from student,False
Experiencing Intercultural Communication: An Introduction,Completed - 04 Dis: Need proof of purchase from student,False
We Wish to Inform You That Tomorrow We Will Be Killed with Our Families Stories from Rwanda,Completed - 04 Dis: Need proof of purchase from student,False
They Can Live in the Desert but Nowhere Else,Completed - 04 Dis: Complete (Available at Bookshare.org),False
M: Information Systems,Completed - 04 Dis: Need proof of purchase from student,False
The Racial Contract,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Ethics of Ambiguity,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Five Dialogues : Euthyphro, Apology, Crito, Meno, Phaedo",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Civilization and its Discontents,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Anthropology What Does it Mean to Be Human?,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Sharpie? Permanent Fine-Point Marker, Black (Item #797125)","Completed - 04 Dis: Not a textbook- Other (Game, supplies, etc.)",False
"Post-it? Super Sticky Notes, 3 x 3""",,False
These United States : A Nation in the Making: 1890 to the Present,Completed - 04 Dis: Need proof of purchase from student,False
Justice : What's the Right Thing to Do?,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The 7 Habits of Highly Effective People,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Contemporary Sport Management,Completed - 04 Dis: Need proof of purchase from student,False
Looseleaf for Marketing: The Core,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Introduction to Software Testing,Completed - 04 Dis: Need proof of purchase from student,False
Nursing for Wellness in Older Adults,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Wong's Nursing Care of Infants and Children,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Wong's Nursing Care of Infants and Children,Completed - 04 Dis: Complete (Available at Bookshare.org),False
It Didn't Start With You,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Dimensions of Human Behavior,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Statistical Tricks and Traps : An Illustrated Guide to the Misuses of Statistics,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Maternal Child Nursing Care, 7th Edition",Completed - 00 Order Fullfilled,False
How Humans Evolved (Ninth Edition),Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Enjoyment of Music Ebook w/ InQuizitive,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Connect Access Card for Understanding Business,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The Power of Ethics How to Make Good Choices in a Complicated World,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Head First Software Development,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"WebAssign Printed Access Card for Stewart/Redlin/Watson's Precalculus, Enhanced Edition, 7th Edition",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Principles of American Journalism: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Introduction to American Deaf Culture,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Representing Disability in an Ableist World: Essays on Mass Media,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 04 Dis: Need proof of purchase from student,False
NEWS REPORTING & WRITING (ED: BROOKS),Completed - 04 Dis: Need proof of purchase from student,False
Strangers Drowning,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Loose Leaf for Chemistry in Context,Completed - 04 Dis: Need proof of purchase from student,False
Essential Environment,Completed - 04 Dis: Need proof of purchase from student,False
"Lewis's Medical-Surgical Nursing: Assessment and Management of Clinical Problems, Single Volume 11th Edition",Completed - 04 Dis: Need proof of purchase from student,False
The Accidental Salesperson,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Selling The Wheel Choosing The Best Way To Sell For You Your Company Your Customers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Selling: Building Partnerships,Completed - 04 Dis: Need proof of purchase from student,False
Selling: Building Partnerships,Completed - 04 Dis: Need proof of purchase from student,False
Loose Leaf for Consumer Behavior,Completed - 04 Dis: Need proof of purchase from student,False
Discovering Physical Geography,Completed - 04 Dis: Need proof of purchase from student,False
Discovering Physical Geography,Completed - 04 Dis: Need proof of purchase from student,False
Facilitating Financial Health,Completed - 04 Dis: Need proof of purchase from student,False
Financial Capability and Asset Building in Vulnerable Households Theory and Practice,Completed - 04 Dis: Need proof of purchase from student,False
The Medicalization of Society,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Strategic Management,Completed - 04 Dis: Need proof of purchase from student,False
"Phonics, Phonemic Awareness, and Word Analysis for Teachers An Interactive Tutorial",Completed - 04 Dis: Need proof of purchase from student,False
Blindspot,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Portfolio Management for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Style The Basics of Clarity and Grace,Completed - 04 Dis: Need proof of purchase from student,False
Teacher Leadership for Social Justice: Building a Curriculum for Liberation (Second Edition),Completed - 04 Dis: Need proof of purchase from student,False
Teacher Leadership for the 21st Century,Completed - 04 Dis: Need proof of purchase from student,False
Real Estate Finance and Investments,Completed - 04 Dis: Need proof of purchase from student,False
Teacher Leadership for Social Justice: Building a Curriculum for Liberation (Second Edition),Completed - 04 Dis: Need proof of purchase from student,False
Teacher Leadership for the 21st Century,Completed - 04 Dis: Need proof of purchase from student,False
Aging Matters,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Conducting Research: Social and Behavioral Science Methods,Completed - 04 Dis: Complete (Available at Bookshare.org),False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Corporate Finance [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Corporate Finance [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
Aging Matters,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Aging Matters,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Operations and Supply Chain Management: The Core,Completed - 04 Dis: Need proof of purchase from student,False
Operations and Supply Chain Management: The Core,Completed - 04 Dis: Need proof of purchase from student,False
Operations and Supply Chain Management: The Core,Completed - 04 Dis: Need proof of purchase from student,False
The Fashion Industry and Its Careers,Completed - 04 Dis: Need proof of purchase from student,False
The Essential Homer: Selections from the Iliad and the Odyssey,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Works and Days and Theogony,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Discovering Physical Geography,Completed - 04 Dis: Need proof of purchase from student,False
A Short History of Film,Completed - 04 Dis: Complete (Available at Bookshare.org),False
These United States : A Nation in the Making: 1890 to the Present,Completed - 04 Dis: Need proof of purchase from student,False
"Patterns of Transcendence Religion, Death, and Dying",Completed - 04 Dis: Need proof of purchase from student,False
Three 15-min. Boomalang conversations,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Developing Management Skills,Completed - 04 Dis: Need proof of purchase from student,False
"Financial Intelligence, Revised Edition : A Manager's Guide to Knowing What the Numbers Really Mean",Completed - 04 Dis: Complete (Available at Bookshare.org),False
"MindTap for Rathus' PSYCH, 1 term Printed Access Card",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Bundle: PSYCH, 7th + MindTap, 1 term Printed Access Card",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Managerial Accounting,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Managerial Accounting,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Managerial Accounting,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Managerial Accounting,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Autodesk Inventor 2020 and Engineering Graphics,Completed - 04 Dis: Need proof of purchase from student,False
Engineering Mechanics: Statics [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
Managerial Accounting,Completed - 04 Dis: Need proof of purchase from student,False
Managerial Accounting,Completed - 04 Dis: Need proof of purchase from student,False
Managerial Accounting,Completed - 04 Dis: Need proof of purchase from student,False
College Physics: A Strategic Approach,Completed - 04 Dis: Need proof of purchase from student,False
Principles of American Journalism: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
News Reporting & Writing,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"AP Stylebook, 55th Edition 2020-2021",Completed - 04 Dis: Need proof of purchase from student,False
Society: The Basics [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
"Leadership : Theory, Application, & Skill Development",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Who Moved My Cheese? : An Amazing Way to Deal with Change in Your Work and in Your Life,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Miami University of OH Oxford: Connect Access Card for Human Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Motor Learning and Performance,Completed - 04 Dis: Need proof of purchase from student,False
ND MIAMI UNIVERSITY OF OH OXFORD LOOSE LEAF HUMAN BIOLOGY; CONNECT ACCESS CARD,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
QBQ!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
QBQ!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
QBQ!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
KINESIOLOGY,Completed - 04 Dis: Need proof of purchase from student,False
Miami OH: General Chemistry Lab Manual 2022-2023,Completed - 04 Dis: Need proof of purchase from student,False
Miami OH: General Chemistry Lab Manual 2022-2023,Completed - 04 Dis: Need proof of purchase from student,False
Miami OH: General Chemistry Lab Manual 2022-2023,Completed - 04 Dis: Need proof of purchase from student,False
Miami OH: General Chemistry Lab Manual 2022-2023,Completed - 04 Dis: Need proof of purchase from student,False
CHM145 Lab Manual W23 Edition,Completed - 04 Dis: Need proof of purchase from student,False
CHM145 Lab Manual W23 Edition,Completed - 04 Dis: Need proof of purchase from student,False
CHM145 Lab Manual W23 Edition,Completed - 04 Dis: Need proof of purchase from student,False
CHM145 Lab Manual W23 Edition,Completed - 04 Dis: Need proof of purchase from student,False
"The Leadership Challenge, Sixth Edition: How to Make Extraordinary Things Happen in Organizations",Completed - 04 Dis: Need proof of purchase from student,False
"The Leadership Challenge, Sixth Edition: How to Make Extraordinary Things Happen in Organizations",Completed - 04 Dis: Need proof of purchase from student,False
"The Leadership Challenge, Sixth Edition: How to Make Extraordinary Things Happen in Organizations",Completed - 04 Dis: Need proof of purchase from student,False
The Hamlet Fire,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Value Proposition Design: How to Create Products and Services Customers Want,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Value Proposition Design: How to Create Products and Services Customers Want,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Loose Leaf for Microbiology: A Systems Approach,Completed - 04 Dis: Need proof of purchase from student,False
Introduction to Art Therapy: Sources & Resources,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Sharpie? Permanent Fine-Point Marker, Black (Item #797125)","Completed - 04 Dis: Not a textbook- Other (Game, supplies, etc.)",False
"Post-it? Super Sticky Notes, 3 x 3""",PDF (Text Selectable),False
Modified Mastering Physics with Pearson eText -- Standalone Access Card -- for College Physics A Strategic Approach,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Connect with LearnSmart for Myers: Social Psychology, 13/e",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cognitive Psychology in and Out of the Laboratory,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Storytelling With Data : Let's Practice!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Portails Access Code (6 month access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Portails 1 SE(LL) + Code(eCompanion)(5M),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Principles of American Journalism: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Cengage Unlimited eTextbooks Subscription, 4 months (1 term)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Achieve for Principles of Microeconomics (1-Term Online Access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
My Grandmother's Hands,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Selling The Wheel Choosing The Best Way To Sell For You Your Company Your Customers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Accidental Salesperson,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Campbell Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Modified Mastering Biology with Pearson eText -- Access Card -- for Campbell Biology (18-Weeks),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Principles of Economics: COVID-19 Update (with Ebook, Smartwork, InQuizitive, and Videos)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Cengage Unlimited eTextbooks Subscription, 4 months (1 term)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
How Humans Evolved (Ninth Edition),Completed - 04 Dis: Complete (Available at Bookshare.org),False
Media & Culture An Introduction to Mass Communication,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Social Work Values and Ethics,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Grandmother's Hands,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Earth's Climate Past and Future,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Introduction to Criminology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
American Corrections,Completed - 04 Dis: Complete (Available at Bookshare.org),False
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Getaways to Drawing,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Selling The Wheel Choosing The Best Way To Sell For You Your Company Your Customers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Accidental Salesperson,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Value Proposition Design: How to Create Products and Services Customers Want,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"e-Pack: Sociology: A Global Perspective, Loose-leaf Version, 9th + MindTap Sociology powered by Knewton, 1 term (6 months) Instant Access",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
Media & Culture An Introduction to Mass Communication,Completed - 04 Dis: Complete (Available at Bookshare.org),False
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Value Proposition Design: How to Create Products and Services Customers Want,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Essentials of Oceanography,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Modified Mastering Physics with Pearson eText -- Standalone Access Card -- for College Physics A Strategic Approach,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
College Physics A Strategic Approach Plus Mastering Physics with Pearson eText -- Access Card Package,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyMathLab -- Standalone Access Card (1 Year or Course Duration),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Threshold Concepts in Women?s and Gender Studies: Ways of Seeing, Thinking, and Knowing",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Language Files,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Feminist Film Theory,Completed - 04 Dis: Complete (Available at Bookshare.org),False
MyMathLab -- Standalone Access Card (1 Year or Course Duration),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Introduction to Art Therapy: Sources & Resources,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"MyLab Marketing with Pearson eText -- Access Card -- for Consumer Behavior Buying, Having, Being",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"The ABCs of CBM, Second Edition A Practical Guide to Curriculum-Based Measurement",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Spotlight on Young Children,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Critical Literacy Across the  K-6 Curriculum,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Equipped For Reading Success,Completed - 04 Dis: Complete (Available at Bookshare.org),False
THE READING STRATEGIES BOOK:YOUR EVERYTHING GUIDE TO DEVELOPING SKILLED READERS,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Storytelling With Data : Let's Practice!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Justice : What's the Right Thing to Do?,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Connect with LearnSmart Access Card for Rosen: Discrete Math and Its Applications, 8/e",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Language Development From Theory to Practice,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Felipe Alou: Desde los valles a las montañas,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Investigating Communication An Introduction to Research Methods,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Introduction to Sociology,Completed - 00 Order Fullfilled,False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"MyLab Marketing with Pearson eText -- Access Card -- for Consumer Behavior Buying, Having, Being",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Essentials of Social Media Marketing/Mimic Social Bundle,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Miami University's Fundamentals of Nutrition Connect Access 1 Semester PLUS Loose Leaf text,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Achieve for Principles of Microeconomics (1-Term Online Access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"MindTap for Segal's Social Welfare Policy and Social Programs, Enhanced, 1 term Printed Access Card",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Connect Access Card for Understanding Business,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"CRIMINOLOGICAL THEORIES INTRODUCTION, EVALUATION, AND APPLICATION",Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Basics of Social Research,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"WebAssign Printed Access Card for Stewart/Redlin/Watson's Precalculus, Enhanced Edition, 7th Edition",Completed - 04 Dis: Need proof of purchase from student,False
Principles of American Journalism: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"America, Goddam",Completed - 04 Dis: Complete (Available at Bookshare.org),False
"WebAssign for Poole's Linear Algebra: A Modern Introduction, 4th Edition [Instant Access], Single-Term",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Technical Communication, 13th edition",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Incropera's Principle of Heat and Mass Transfer, Eighth Edition WileyPLUS Next Gen Card with Loose-Leaf Set 1 Semester",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Antigone - Literary Touchstone Edition,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Fences,Completed - 04 Dis: Complete (Available at Bookshare.org),False
PRINCIPLES OF MICROECONOMICS-ACCESS,Completed - 04 Dis: Need proof of purchase from student,False
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Loose-Leaf Version for Genetics: A Conceptual Approach & Achieve for Genetics: A Conceptual Approach (1-Term Access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Achieve for Genetics: A Conceptual Approach (1-Term Online Access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"HONEYWELL UVEX Safety Goggles: Anti-Fog /Anti-Static /Anti-Scratch, ANSI Dust/Splash Rating D3, Teal (ITEM 55TA86)","Completed - 04 Dis: Not a textbook- Other (Game, supplies, etc.)",False
The Art of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Connect Master Principles of Economics 1-Semester Online Access,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Macroeconomics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Macroeconomics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Macroeconomics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Macroeconomics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Macroeconomics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Exploring Art,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
Sustainability Principles and Practice,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Lewis's Medical-Surgical Nursing: Assessment and Management of Clinical Problems, Single Volume 11th Edition",Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"WebAssign for Stewart/Redlin/Watson's Algebra and Trigonometry, 4th Edition [Instant Access], Single-Term",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Autodesk Inventor 2020 and Engineering Graphics,Completed - 04 Dis: Need proof of purchase from student,False
Microeconomics: Principles & Policy,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Mathematics for Elementary Teachers: A Contemporary Approach, Tenth Edition WileyPLUS Next Gen Student Package 1 Semester",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Introduction to Interdisciplinary Studies,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Lifespan Development: Lives in Context,Completed - 04 Dis: Complete (Available at Bookshare.org),False
