book_name,status,is_ebook
"LL: Principles of Economics: COVID-19 Update (Ebook, Smartwork, InQuizitive, and Videos)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Lifespan Development,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Fashion and Cultural Studies,Completed - 04 Dis: Need proof of purchase from student,False
"Colorful Introduction to the Anatomy of the Human Brain, A: A Brain and Psychology Coloring Book",Completed - 04 Dis: Need proof of purchase from student,False
"The Visible Self Global Perspectives on Dress, Culture and Society",Completed - 04 Dis: Need proof of purchase from student,False
"The Visible Self Global Perspectives on Dress, Culture and Society",Completed - 04 Dis: Need proof of purchase from student,False
On Immunity An Inoculation,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Fashion and Cultural Studies,Completed - 04 Dis: Need proof of purchase from student,False
Understanding Pathophysiology,Completed - 04 Dis: Need proof of purchase from student,False
The Great Derangement,Completed - 04 Dis: Complete (Available at Bookshare.org),False
We Are All Completely Beside Ourselves,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"MyLab Economics with Pearson eText -- Access Card -- for Money, Banking, and the Financial System",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Introduction to Computable General Equilibrium Models,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Troublemakers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cost-Benefit Analysis,Completed - 04 Dis: Complete (Available at Bookshare.org),False
End of Poverty : Economic Possibilities for Our Time,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Assessment in Early Childhood Education,Completed - 04 Dis: Need proof of purchase from student,False
"Hey, Kiddo (National Book Award Finalist)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Games of Strategy,Completed - 04 Dis: Need proof of purchase from student,False
The Classic Fairy Tales,Completed - 04 Dis: Complete (Available at Bookshare.org),False
How To Interpret Literature Critical Theory for Literary and Cultural Studies,Completed - 04 Dis: Complete (Available at Bookshare.org),False
GREAT FAIRY TALE TRADITION,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Accidental Tourist,Completed - 04 Dis: Complete (Available at Bookshare.org),False
THERMODYNAMICS,Completed - 04 Dis: Need proof of purchase from student,False
Twelfth Night,Completed - 04 Dis: Complete (Available at Bookshare.org),False
American Politics Today (Essentials Seventh Edition),Completed - 04 Dis: Complete (Available at Bookshare.org),False
Differential Equations and Linear Algebra (Classic Version),Completed - 04 Dis: Need proof of purchase from student,False
Pride and Prejudice,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Emma,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Enjoyment of Music (w/ Total Access Registration Card),Completed - 04 Dis: Need proof of purchase from student,False
Spotlight on Young Children,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Understanding Business,Completed - 04 Dis: Need proof of purchase from student,False
Sense and Sensibility,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Strategic Sport Communication,Completed - 04 Dis: Need proof of purchase from student,False
Foods Experimental Perspectives,Completed - 04 Dis: Need proof of purchase from student,False
Modified Mastering Geography with Pearson eText -- Standalone Access Card -- for Globalization and Diversity Geography of a Changing World,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Strategic Sport Communication,Completed - 04 Dis: Need proof of purchase from student,False
Head First Software Development,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Abnormal Psychology An Integrative Approach,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Sense and Sensibility,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Accidental Salesperson,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Selling The Wheel Choosing The Best Way To Sell For You Your Company Your Customers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
FENCES,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Emma,Completed - 04 Dis: Complete (Available at Bookshare.org),False
THREE THEBAN PLAYS,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Pride and Prejudice,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"LL: Principles of Economics: COVID-19 Update (Ebook, Smartwork, InQuizitive, and Videos)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Managing, Controlling, And Improving Quality",Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Traditions & Encounters Volume 1 From the Beginning to 1500,Completed - 04 Dis: Need proof of purchase from student,False
Zybook: CSE 278-SYSTEM I,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Gym Climbing,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Gym Climbing,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Gym Climbing,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Gym Climbing,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Keywords for Disability Studies,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Communication Sciences and Disorders: From Science to Clinical Practice,Completed - 04 Dis: Need proof of purchase from student,False
"Prolegomena to Any Future Metaphysics That Will Be Able to Come Forward As Science With Kant's Letter to Marcus Herz, February 27, 1772: The Paul Carus Translation",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Discourse on Method and Meditations on First Philosophy: Meditations on First Philosophy,Completed - 04 Dis: Complete (Available at Bookshare.org),False
An Enquiry Concerning Human Understanding,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Philosophical Essays,Completed - 04 Dis: Complete (Available at Bookshare.org),False
McKenzie's An Introduction to Community & Public Health,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Ethics ; Treatise on the Emendation of the Intellect ; Selected Letters,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Wong's Essentials of Pediatric Nursing,Completed - 04 Dis: Need proof of purchase from student,False
A Child's World: Infancy Through Adolescence,Completed - 04 Dis: Need proof of purchase from student,False
"Lewis's Medical-Surgical Nursing: Assessment and Management of Clinical Problems, Single Volume 11th Edition",Completed - 04 Dis: Need proof of purchase from student,False
Foundations of Maternal-newborn and Women's Health Nursing,Completed - 04 Dis: Need proof of purchase from student,False
Foundations of Maternal-newborn and Women's Health Nursing,Completed - 04 Dis: Need proof of purchase from student,False
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Year of Wonder,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Miami University OH - Connect AC Human Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Jazz with Total Access Registration Card,Completed - 04 Dis: Need proof of purchase from student,False
Training for Climbing The Definitive Guide to Improving Your Performance,Completed - 04 Dis: Need proof of purchase from student,False
Miami OH: Loose Leaf Marketing the Core; Connect Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Miami OH: Loose Leaf Marketing the Core; Connect Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Organizational Behavior Managing People and Organizations,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Achieve for Principles of Microeconomics (1-Term Access) for Miami University,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Global Popular Music,Completed - 04 Dis: Need proof of purchase from student,False
Persuasion,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Northanger Abbey,Completed - 04 Dis: Complete (Available at Bookshare.org),False
ETHICS IN A COMPUTING CULTURE,Completed - 04 Dis: Complete (Available at Bookshare.org),False
ENVIRONMENTAL GEOLOGY,Completed - 04 Dis: Need proof of purchase from student,False
KINESIOLOGY,Completed - 04 Dis: Need proof of purchase from student,False
Abnormal Psychology An Integrative Approach,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The White Box,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Fiasco Role Playing Game,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Toy Box Leadership,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Contemporary Sport Management,Completed - 04 Dis: Need proof of purchase from student,False
Le dieu du carnage,01 Prep: Need to Scan - unavailable,False
Imaginez - Student Edition + Student Activity Manual,Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Zybook: CSE 278-SYSTEM I,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"MyLab Marketing with Pearson eText -- Access Card -- for Consumer Behavior Buying, Having, Being",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Essentials of Social Research,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Loose Leaf for M: Information Systems,Completed - 04 Dis: Need proof of purchase from student,False
You May Ask Yourself: An Introduction to Thinking Like a Sociologist,Completed - 04 Dis: Need proof of purchase from student,False
"Freaks, Geeks, and Cool Kids: Teenagers in an Era of Consumerism, Standardized Tests, and Social Media",Completed - 04 Dis: Need proof of purchase from student,False
Financial Institutions Management: A Risk Management Approach,Completed - 04 Dis: Need proof of purchase from student,False
LaunchPad for Media & Culture (1-Term Access) An Introduction to Mass Communication,Completed - 04 Dis: Need proof of purchase from student,False
Aging and the Life Course: An Introduction to Social Gerontology,Completed - 04 Dis: Need proof of purchase from student,False
Global Aging,Completed - 04 Dis: Need proof of purchase from student,False
Loose Leaf for M: Information Systems,Completed - 04 Dis: Need proof of purchase from student,False
Swatch Reference Guide for Fashion Fabrics,Completed - 04 Dis: Need proof of purchase from student,False
"LL: Principles of Economics: COVID-19 Update (Ebook, Smartwork, InQuizitive, and Videos)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Art History Vol 1,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Think Again: the power of knowing what to do,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"We The People, The Citizen and Constitution",Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Exceptional Lives Practice, Progress, & Dignity in Today's Schools",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Leadership: Theory and Practice,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Essentials of Materials Science and Engineering,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Everyday People, Extraordinary Leadership How to Make a Difference Regardless of Your Title, Role, or Authority",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Kindle Book: Taking Risks (B004LDLANI),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
THE LITTLE BOOK OF STRATEGIC PEACEBUILDING,Completed - 04 Dis: Complete (Available at Bookshare.org),False
General Chemistry Lab Manual AY22,Completed - 04 Dis: Need proof of purchase from student,False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
We Wish to Inform You That Tomorrow We Will Be Killed with Our Families Stories from Rwanda,Completed - 04 Dis: Need proof of purchase from student,False
First They Killed My Father: A Daughter of Cambodia Remembers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Ordinary Men,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Training for Climbing The Definitive Guide to Improving Your Performance,Completed - 04 Dis: Need proof of purchase from student,False
Beginnings & Beyond Foundations in Early Childhood Education,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Teaching Children's Literature: It's Critical!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Psychopharmacology Drugs, the Brain, and Behavior",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
KINESIOLOGY,Completed - 04 Dis: Need proof of purchase from student,False
Concepts of Programming Languages,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
World War Z,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Rot & Ruin,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Warm Bodies : A Novel,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Visualizing Human Geography,Completed - 04 Dis: Need proof of purchase from student,False
Mass Media Research: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Understanding Media Industries,Completed - 04 Dis: Need proof of purchase from student,False
Mass Media Research: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Experiencing Intercultural Communication: An Introduction,Completed - 04 Dis: Need proof of purchase from student,False
Real Estate Finance and Investments,Completed - 04 Dis: Need proof of purchase from student,False
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"We The People, The Citizen and Constitution",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Imaginez - Student Edition + Student Activity Manual,Completed - 04 Dis: Need proof of purchase from student,False
Parks & Plates PA,Completed - 04 Dis: Need proof of purchase from student,False
Understanding Business,Completed - 04 Dis: Need proof of purchase from student,False
Organizational Behavior Managing People and Organizations,Completed - 04 Dis: Need proof of purchase from student,False
Understanding Business,Completed - 04 Dis: Need proof of purchase from student,False
Experiencing Intercultural Communication: An Introduction,Completed - 04 Dis: Need proof of purchase from student,False
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Criminal Law and Procedure,Completed - 04 Dis: Need proof of purchase from student,False
Principles of Macroeconomics,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Forty Studies that Changed Psychology [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
Computer Security Principles and Practice,Completed - 04 Dis: Need proof of purchase from student,False
Contemporary Leadership in Sport Organizations 2nd Edition With HKPropel Access,Completed - 04 Dis: Need proof of purchase from student,False
"The Backpacker's Field Manual, Revised and Updated A Comprehensive Guide to Mastering Backcountry Skills",Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Educational Psychology: Reflection for Action, 3rd Edition",Completed - 04 Dis: Need proof of purchase from student,False
TEACH,Completed - 04 Dis: Need proof of purchase from student,False
Preparing Educators to Engage Families,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Loose Leaf for Chemistry in Context,Completed - 04 Dis: Need proof of purchase from student,False
The Prince,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Politics/Poetics,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The Republic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Brave New World,Completed - 04 Dis: Need proof of purchase from student,False
The Elements of Style,Completed - 04 Dis: Need proof of purchase from student,False
Modified Mastering Biology with Pearson eText -- Access Card -- for Campbell Biology (18-Weeks),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
BIO/MBI 116 Laboratory Manual and Online Course,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
McKenzie's An Introduction to Community & Public Health,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Justice : What's the Right Thing to Do?,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Engineering Mechanics Statics,Completed - 04 Dis: Need proof of purchase from student,False
Differential Equations and Linear Algebra (Classic Version),Completed - 04 Dis: Need proof of purchase from student,False
Discovering the Life Span [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
COGNITIVE PSYCHOLOGY,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Achieve for Genetics: A Conceptual Approach (1-Term Access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
General Chemistry Lab Manual AY22,Completed - 04 Dis: Need proof of purchase from student,False
Essential Cell Biology,Completed - 04 Dis: Need proof of purchase from student,False
Graphic Design,Completed - 04 Dis: Complete (Available at Bookshare.org),False
A Smarter Way to Learn Python,Completed - 00 Order Fullfilled,False
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 00 Order Fullfilled,False
A SMARTER WAY TO LEARN JAVASCRIPT:THE NEW APPROACH THAT USES TECHNOLOGY TO CUT Y,Completed - 00 Order Fullfilled,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 00 Order Fullfilled,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Finished It,Hold: Supervisor Needs to Review,False
Miami University OH - Connect AC Human Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Essential Cell Biology with Ebook, Smartwork5, and Animations",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Understanding Business,Completed - 04 Dis: Need proof of purchase from student,False
Essential Health Assessment,Completed - 04 Dis: Need proof of purchase from student,False
Miami University of OH Oxford Connect AC Microbiology: Sys Approach,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Survival Guide for Anatomy & Physiology,Completed - 04 Dis: Need proof of purchase from student,False
"Human Anatomy & Physiology Laboratory Manual, Cat Version",Completed - 04 Dis: Complete (Available at Bookshare.org),False
A Photographic Atlas for Anatomy & Physiology,Completed - 04 Dis: Need proof of purchase from student,False
America: The Essential Learning Edition,Completed - 00 Order Fullfilled,False
BIO/MBI 116 Laboratory Manual and Online Course,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Modified Mastering Biology with Pearson eText -- Access Card -- for Campbell Biology (18-Weeks),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Campbell Biology,Completed - 04 Dis: Need proof of purchase from student,False
"Biology, 2nd Edition",Completed - 04 Dis: Need proof of purchase from student,False
McKenzie's An Introduction to Community & Public Health,Completed - 04 Dis: Complete (Available at Bookshare.org),False
General Chemistry Lab Manual AY22,Completed - 04 Dis: Need proof of purchase from student,False
Storytelling With Data : Let's Practice!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
FEMINISM IS FOR EVERYBODY:PASSIONATE POLITICS,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Relaxation & Stress Reduction Workbook,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Big Java Late Objects,Completed - 04 Dis: Need proof of purchase from student,False
"Lewis's Medical-Surgical Nursing: Assessment and Management of Clinical Problems, Single Volume 11th Edition",Completed - 04 Dis: Need proof of purchase from student,False
ESSENTIAL READINGS IN COMPARATIVE POLITICS,Completed - 04 Dis: Need proof of purchase from student,False
"Perusall Perpetual online Access Code for Essentials of Comparative Politics (Sixth Edition), 6e (ISBN9780393631357)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Perusall 180-day online Access Code for Essentials of Comparative Politics (Sixth Edition), 6e (ISBN9780393631357)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"MyLab Marketing with Pearson eText -- Access Card -- for Consumer Behavior Buying, Having, Being",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Selling The Wheel Choosing The Best Way To Sell For You Your Company Your Customers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Accidental Salesperson,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Loose Leaf for M: Information Systems,Completed - 04 Dis: Need proof of purchase from student,False
Principles of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
McKenzie's An Introduction to Community & Public Health,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Language Development From Theory to Practice,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Marriages, Families, and Relationships: Making Choices in a Diverse Society",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Miami University OH - Connect AC Human Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
We Want to Do More Than Survive,Completed - 04 Dis: Complete (Available at Bookshare.org),False
S.,Completed - 04 Dis: Complete (Available at Bookshare.org),False
LaunchPad for Media & Culture (1-Term Access) An Introduction to Mass Communication,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Education with Pearson eText -- Access Card -- for Educational Assessment of Students,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Strategic Sport Communication,Completed - 04 Dis: Need proof of purchase from student,False
Understanding Business,Completed - 04 Dis: Need proof of purchase from student,False
The International Reader: Interdisciplinary Perspectives on Current Events and Global Issues (Revise,Hold: Supervisor Needs to Review,False
"Women, Race, & Class",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Black Diamond Queens: African American Women and Rock and Roll,Completed - 04 Dis: Complete (Available at Bookshare.org),False
INTRO TO ENVIRONMENTAL GEOLOGY,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Arts Management Uniting Arts and Audiences in the 21st Century,Completed - 04 Dis: Need proof of purchase from student,False
Teaching Student-Centered Mathematics Developmentally Appropriate Instruction for Grades 3-5 (Volume II),Completed - 04 Dis: Need proof of purchase from student,False
Theater: Lively Art,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Troublemakers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Evolutionary Analysis,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Ghostland,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Monster Hunters,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Language Files,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Training for Climbing The Definitive Guide to Improving Your Performance,Completed - 04 Dis: Need proof of purchase from student,False
Think Again: the power of knowing what to do,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Think Again: the power of knowing what to do,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"MindTap for Segal's Social Welfare Policy and Social Programs, Enhanced, 1 term Printed Access Card",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Empowerment Series: Social Welfare Policy and Social Programs, Updated (Revised)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Gen Combo LL Wardlaw's Contemporary Nutrition; Connect Access Card,Completed - 04 Dis: Need proof of purchase from student,False
Abnormal Psychology An Integrative Approach,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Marriages, Families, and Relationships: Making Choices in a Diverse Society",Completed - 04 Dis: Complete (Available at Bookshare.org),False
A Child's World: Infancy Through Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Big Java Late Objects,Completed - 04 Dis: Need proof of purchase from student,False
The Relaxation & Stress Reduction Workbook,Completed - 04 Dis: Complete (Available at Bookshare.org),False
McKenzie's An Introduction to Community & Public Health,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Electronic Cloud Version of Systems Understanding Aid 1st Edition   (eSUA 1st),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
World War II: A Very Short Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The First World War: A Very Short Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"White War, Black Soldiers",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The Geek's Chihuahua,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Connect Online Access for the Art of Public Speaking,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
HOUSE ON MANGO STREET,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Vanishing Half,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Passing,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Relaxation & Stress Reduction Workbook,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Publication Manual of the American Psychological Association,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"White War, Black Soldiers",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 4 months Access Code,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"MindTap for Brown's Nutrition Through the Life Cycle, 7th Edition [Instant Access], 1 term",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Nutrition Through the Life Cycle,Completed - 04 Dis: Need proof of purchase from student,False
Skills-Based Health Education,Completed - 04 Dis: Need proof of purchase from student,False
KINESIOLOGY,Completed - 04 Dis: Need proof of purchase from student,False
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Introducing Physical Geography,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Madhouse Effect,Completed - 04 Dis: Need proof of purchase from student,False
The Art of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Media & Culture An Introduction to Mass Communication,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Classical and Contemporary Sociological Theory : Text and Readings,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Immortal Life of Henrietta Lacks,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Loose Leaf for Chemistry in Context,Completed - 04 Dis: Need proof of purchase from student,False
Abnormal Psychology An Integrative Approach,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Monster Hunters,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Ghostland,Completed - 04 Dis: Complete (Available at Bookshare.org),False
